,title,experience,location,skills
0,Retail Trainer - Arabic Speaker,2 - 5 Year(s),Jeddah - Saudi Arabia,Formulating long & short term strategic store plans to enhance operational flow within the organization as per market / competitor trends &...
0,Project Coordinator (AGILE Coach) - Riyadh,1 - 2 Year(s),Riyadh - Saudi Arabia,At least one year of experience as a project coordinator or agile coach;Undertaking project tasks as required;Experience using computers for a variety...
0,"Sales Engineer, Saudi",1 - 2 Year(s),Eastern Province - Saudi Arabia,"You will have a background in sales within the Oil & Gas sector, ideally with a technical background in Interventions with a preference towards..."
0,Counselor,1 - 2 Year(s),Eastern Province - Saudi Arabia,Develop a program of academic advising that supports students and their families in academic decision making throughout their school experience;The...
0,Business Development Manager - Country Hill International,2 - 3 Year(s),Riyadh - Saudi Arabia,"responsible in identifying leads, pitch goods or services to new clients and maintain good working relationship with new contacts;Experience in KSA is a..."
0,Office Administrator,5 - 6 Year(s),Riyadh - Saudi Arabia,Hands-on 5+ years of recent experience in administrative management or office management handling governmental relationships and on-site as well as...
0,Transmission Engineer,7 - 10 Year(s),Eastern Province - Saudi Arabia,7 years experience in operation & maintenance;Shall have experience in FTTH/HFC distribution network;Also have experience in transmission;Bachelor...
0,Computer Technician,3 - 5 Year(s),Riyadh - Saudi Arabia,Have 3 years experience as Computer Technician;Salary SR2500 to SR3000 (depends on your ability & experience);Requirement 
0,security & loss prevention associate,1 - 2 Year(s),Jeddah - Saudi Arabia,"1+ years experience in security service, asset protection, audit, risk management, inventory control, quality assurance, or other related..."
0,Civil Engineer,12 - 15 Year(s),Saudi Arabia - Saudi Arabia,"Must have more than 12 years experience, as Civil Engineer, with knowledge of preparation of Standards / specifications/ drawings, Prequalification of..."
0,Senior Boiler Mechanic,7 - 10 Year(s),Riyadh - Saudi Arabia,7 years experience in related field;Must be in Saudi Arabia
0,NDT Coordinator,5 - 10 Year(s),Eastern Province - Saudi Arabia,Have 5 years Experience as NDT Coordinator;Need ARAMCO certified holder
0,AC Technician Support,3 - 5 Year(s),Riyadh - Saudi Arabia,Must have qualifications in mechanical & Aci;Requirement 
0,Project Engineer,15 - 20 Year(s),Eastern Province - Saudi Arabia,"Minimum 15 years experience in project management in petrochemical plant or refinery, including 5 years in the planning, organizing and controlling all..."
0,QC RTR,10 - 15 Year(s),Eastern Province - Saudi Arabia,You should be ready to work in pressure and be able to meet short deadlines;You should have strong knowledge and experience working with Aramco PMT...
0,Mechanical and Electrical Planner,5 - 10 Year(s),Eastern Province - Saudi Arabia,Mechanical and Electrical Planners to work in a large Desalination/ Power Plant.About Company 
0,HR Manager,5 - 10 Year(s),Eastern Province - Saudi Arabia,Demonstrable experience with human resources metrics;Proven working experience as HR manager or other HR executive;Must be in Saudi Arabia
0,Forklift Operator,3 - 5 Year(s),Jeddah - Saudi Arabia,Have experience 3 years as Forklift Operator;Transferable iqama is a must
0,Head Chef,3 - 5 Year(s),Riyadh - Saudi Arabia,Looking for Head Chef to join the leading hospitality group within the festival 60-75 days in Riyadh.Requirement
0,QA/QC Engineer,3 - 5 Year(s),Riyadh - Saudi Arabia,Good user of the computer and electro-mechanic measuring devices;Degree/Diploma in Mechanical/Manufacturing/Production Engineering with minimum of 3...
0,Quantity Surveyor,3 - 6 Year(s),Riyadh - Saudi Arabia,Minimum of 3-6 years of relevant experience in projects quantity survey;Proficiency in Arabic and English is a must;Sound experience in ERP;Bachelor s...
0,Architecture QC Inspector,5 - 10 Year(s),Saudi Arabia - Saudi Arabia,Architecture QC InspectorAbout Company 
0,Accountant,3 - 5 Year(s),Riyadh - Saudi Arabia,"Must know how to record, reconcile, measure & value all balance sheet items;ERP Oracle Fusion Experience;Must be in Saudi Arabia"
0,Site Engineer,5 - 7 Year(s),Riyadh - Saudi Arabia,5-7 Years Experience as Site Engineer;Must be in Saudi Arabia
0,Quantity Surveyor,5 - 10 Year(s),Riyadh - Saudi Arabia,Quantity Surveyor for a leading company in real estate developmentJob Location 
0,UK RN Jobs Mental Health,1 - 2 Year(s),saudi arabia - Saudi Arabia,"Nurse with at least 1 years experience within a Mental health setting;(we may consider Registered General nurses, if they have had relevant experience)"
0,Interior Designer,18 - 20 Year(s),saudi arabia - Saudi Arabia,Strong verbal and written communication skills required with the ability to prepare written specifications;It is one of the leading and most established...
0,Operation Manager,2 - 4 Year(s),Riyadh - Saudi Arabia,#Operation Manager responsibilities include the following items
0,Consultant Colorectal Surgeon,3 - 4 Year(s),saudi arabia - Saudi Arabia,"Minimum three years of post-specialty certification experience as a Consultant Colorectal Surgeon working in an academic centre in Canada, the United..."
0,Hawk Simulator Shift Supervisor,2 - 4 Year(s),Saudi Arabia - Saudi Arabia,"In return for the required high levels of commitment and hard work you will receive a competitive salary and benefits package, including a generous..."
0,Sales Engineer - Riyadh,2 - 4 Year(s),Riyadh - Saudi Arabia,Take an active role with all RMS sales personnel on related sales activity in combining services from different divisions into the customer...
0,Ophthalmologist - Saudi Arabia,5 - 10 Year(s),Saudi Arabia - Saudi Arabia,We need professional ophthalmologist.• Master degree.• Males only.• Age from 30-45• Job for Saudi Arabia Hospital.job requirements5 to 10 yearsNot...
0,RELATIONSHIP MANAGER / SENIOR RELATIONSHIP MANAGER- LARGE CORPORATES,5 - 6 Year(s),Riyadh - Saudi Arabia,Gulf Connexions has been mandated by one of our long-term clients who is a top tier global organization within the banking and finance sector;We feel...
0,Assistant Engineering Manager,2 - 3 Year(s),Riyadh - Saudi Arabia,High school diploma or GED; 2 years experience in the engineering and maintenance or related professional area; technical training in...
0,Service Account Manager,5 - 10 Year(s),Riyadh - Saudi Arabia,Work closely with KAM in coordination of activities as required within contractual agreements & customer adhoc requests;Knowledge of aseptic systems...
0,Desktop Support Specialist - Riyadh,2 - 4 Year(s),Riyadh - Saudi Arabia,The successful candidate would have several years of experience in financial services support and have a proven track record of delivery in a...
0,Engineering - A/C Technician,2 - 3 Year(s),Jeddah - Saudi Arabia,You should have ideally a diploma in maintenance of refrigeration systems or in building services engineering with previous experiences in the same role...
0,Front Office - Guest Service Agent - ( Saudi National ),2 - 3 Year(s),Jeddah - Saudi Arabia,"As a Guest Service Agent you are responsible to provide professional and customer focused service to our guests, ensuring their stay will become a..."
0,Operations - Business Support Senior Manager,6 - 8 Year(s),Riyadh - Saudi Arabia,6 - 8 Years experience;Business management expertise and experience
0,Business Support - Facility Specialist,1 - 2 Year(s),Riyadh - Saudi Arabia,1-2 years of relevant experience;Bachelor Degree in a relevant field is required;Master s degree in a relevant field is preferred
0,NDT Technician,2 - 3 Year(s),Eastern Province - Saudi Arabia,To do NDT inspection regularly for the required site equipment and as per customer request;Internal
0,Presales Senior Specialist Job,3 - 5 Year(s),Eastern Province - Saudi Arabia,"The presentations must articulate the sales message, differentiate SAP, and leave a strong and positive impression to audiences which can include senior..."
0,Machinist / Welder Specialist (Army Aviation),2 - 3 Year(s),Saudi Arabia - Saudi Arabia,Must be a graduate of a supervisor s course or have at least 4 years supervision experience;Must have at least three (3) years of recent (within five...
0,General Mechanic - Aircraft Rotor / Powertrain Repair,5 - 6 Year(s),Saudi Arabia - Saudi Arabia,Ten (10) or more years experience performing maintenance on the assigned helicopter powertrain system preferred;Five (5) years performing...
0,Aircraft Mechanic AH-64E,5 - 8 Year(s),saudi arabia - Saudi Arabia,"Three (3) or more years aircraft mechanic experience as an aircraft mechanic on assigned aircraft required, five (5) years preferred;Must be able to..."
0,Logistics Specialist (Army Aviation),3 - 5 Year(s),saudi arabia - Saudi Arabia,"Establish and maintain good relationships with vendors, suppliers, sub-contractors and internal customers for the incorporation of good materials..."
0,Legal Affairs Manager,5 - 6 Year(s),Riyadh - Saudi Arabia,"Hands-on 5 years of recent experience in a legal position within a technology company;Experience working with stakeholders, client-related matters..."
0,Business Support - Procurement officer,1 - 2 Year(s),Riyadh - Saudi Arabia,1- 2 Years of relevant experience;Bachelor Degree in a relevant field is required;Master s degree in a relevant field is preferred
0,Scaffolding Supervisor,7 - 10 Year(s),saudi arabia - Saudi Arabia,"Food, Accommodation & Transportation provided FreeMonthly salaryRequirements "
0,Sales Account Managers - IT,4 - 5 Year(s),Eastern Province - Saudi Arabia,The salary is maximum 12K;Experience in IT industry;Good English language
0,Sales & Marketing Executive,3 - 5 Year(s),saudi arabia - Saudi Arabia,Good Salary will be Offered;Requirement 
0,Procurement Officer,2 - 4 Year(s),Jeddah - Saudi Arabia,Good analytical and strategic thinking skills;Requirement 
0,QC Civil Supervisor,7 - 15 Year(s),Al Madina Al Munawarah - Saudi Arabia,Candidate should have minimum 7 years experience with Asphalt and Concrete and structure field;Requirement 
0,Quality Control Inspector,5 - 10 Year(s),Riyadh - Saudi Arabia,Graduate of Bachelor of Mechanical Engineering;Good working experience in Steel manufacturing or Sandwich Panel company
0,Studio Technician,2 - 3 Year(s),Eastern Province - Saudi Arabia,Studio TechnicianAbout Company 
0,Accountant,3 - 5 Year(s),Riyadh - Saudi Arabia,3 years accounting experience;Good Understanding for Arabic Language;Must be in Saudi Arabia
0,Draftsman,3 - 5 Year(s),Riyadh - Saudi Arabia,3 years experience as Draftsman;Must be in Saudi Arabia
0,Production Engineer,5 - 10 Year(s),Riyadh - Saudi Arabia,Have 5 years Experience as Production Engineer;Must be in Saudi Arabia
0,Assistant Surveyors,2 - 5 Year(s),Riyadh - Saudi Arabia,Assistant SurveyorsJob Location 
0,Shovel Operators,3 - 5 Year(s),saudi arabia - Saudi Arabia,Good Salary will Be Offered;Requirement 
0,Senior Project Control Engineer,6 - 10 Year(s),Riyadh - Saudi Arabia,Senior Project Control EngineerJob Location 
0,Project Engineer - Electrical,11 - 15 Year(s),saudi arabia - Saudi Arabia,Experience in engineering and design of EHV/HV Substations and underground cable projects;Good communication and interpersonal skills in English...
0,Mechanical Planner,8 - 10 Year(s),Eastern Province - Saudi Arabia,Bachelor s degree in Mechanical Engineering with at least 8-10 years;On rental per hour basis only- 45-50 SAR per hour (As per Experience);He has to...
0,Installer,3 - 5 Year(s),Riyadh - Saudi Arabia,Must be available immediately;Must have experience as a Installer in any advertising company;Should be from India
0,Coating QC Inspector,5 - 10 Year(s),Eastern Province - Saudi Arabia,Coating QC InspectorCompany Profile 
0,Cashier,3 - 5 Year(s),Riyadh - Saudi Arabia,CashierJob Location 
0,Construction Manager,10 - 15 Year(s),Eastern Province - Saudi Arabia,Candidate must have transferable iqama;10 years of experience in Oil & Gas construction sector
0,IT Trainer,3 - 5 Year(s),Riyadh - Saudi Arabia,"Candidate should have a relevant teaching experience of minimum 3 years in teaching tools such as MS, Office 2010, windows 7, Internet, Outlook etc;The..."
0,QA / QC Engineer,5 - 7 Year(s),Riyadh - Saudi Arabia,5-7 Years Experience as QA / QC Engineer;Must be in Saudi Arabia
0,Broadcast Technician,2 - 3 Year(s),Eastern Province - Saudi Arabia,Broadcast TechnicianAbout Company 
0,Architecture Designer,5 - 7 Year(s),Riyadh - Saudi Arabia,Architecture DesignerJob Location 
